osm_id,osm_type,city,unified_name,name,name:ja,name:en,tourism,lat,lon,bf_score,bf_category,wheelchair,wheelchair:description,toilets:wheelchair,description,wikidata,wikipedia,website
4987697650,node,Tokyo,カワウ,カワウ,,,attraction,35.7134594,139.7715925,0,不明,,,,,,,
4987930972,node,Tokyo,ちいさな動物たちのおうち,ちいさな動物たちのおうち,,,zoo,35.7136353,139.7717984,0,不明,,,,,,,
4999493525,node,Tokyo,屋上庭園,屋上庭園,屋上庭園,Roof Garden,attraction,35.673678,139.7791065,0,不明,,,,,,,
5016411427,node,Tokyo,D51機関車の動輪,D51機関車の動輪,,,attraction,35.6661,139.7587437,0,不明,,,,,,ja:国鉄D51形蒸気機関車,
5021841424,node,Tokyo,Time capsule 1982-2032,,,Time capsule 1982-2032,attraction,35.6434256,139.6823485,0,不明,,,,,,,
5027602026,node,Tokyo,田河水泡・のらくろ館,田河水泡・のらくろ館,,Tagawa Suiho Norakuro Museum,museum,35.6850919,139.8023628,0,不明,,,,,Q17209701,ja:田河水泡・のらくろ館,
5080878021,node,Tokyo,Happy Hearts,,,Happy Hearts,attraction,35.671342,139.704565,0,不明,,,,,,,
5084839932,node,Tokyo,Look St,,,Look St,attraction,35.7025883,139.6480624,0,不明,,,,,,,
5084840728,node,Tokyo,Junjo Shotengai,,,Junjo Shotengai,attraction,35.7062622,139.6497211,0,不明,,,,,,,
5102954824,node,Tokyo,柳原千草園,柳原千草園,,Yanagihara chigusaen Garden,attraction,35.7457583,139.814783,0,不明,,,,,,,
5102970721,node,Tokyo,屋上スカイツリー展望,屋上スカイツリー展望,屋上スカイツリー展望,roof sightseeing SKYTREE,attraction,35.7119443,139.7982413,0,不明,,,,,,,
5102971621,node,Tokyo,緑と花の学習園,緑と花の学習園,緑と花の学習園,FlowerGarden,attraction,35.7089048,139.8253781,0,不明,,,,,,,
5116257070,node,Tokyo,OPPO,OPPO,,,gallery,35.7061522,139.635314,0,不明,,,,,,,
5116273010,node,Tokyo,オノマトペ,オノマトペ,,,gallery,35.7127169,139.6347235,0,不明,,,,,,,
5116299691,node,Tokyo,世界各国縁起物資料館,世界各国縁起物資料館,,,museum,35.72713,139.6304912,0,不明,,,,,,,
5140786131,node,Tokyo,パチンコ アバンザ,パチンコ アバンザ,,Pachinko Avanza,attraction,35.7612457,139.7212454,0,不明,,,,,,,
5147139423,node,Tokyo,Clone Factory (Build a replica of yourself),Clone Factory (Build a replica of yourself),,,attraction,35.6974253,139.772526,0,不明,,,,,,,
5155782825,node,Tokyo,アトリエ アラン・ウエスト,アトリエ アラン・ウエスト,,atelier artiste Allan west,gallery,35.7215281,139.7678377,0,不明,,,,,,,
5158143489,node,Tokyo,こども鉱物館,こども鉱物館,,,museum,35.6744925,139.7092578,0,不明,,,,,,,
5158749023,node,Tokyo,レゴランド・ディスカバリー・センター,レゴランド・ディスカバリー・センター,,Legoland Discovery Center,theme_park,35.6288171,139.775669,20,未対応,limited,,,,Q30934236,ja:レゴランド・ディスカバリー・センター東京,
5161825322,node,Tokyo,ポーラ ミュージアム アネックス,ポーラ ミュージアム アネックス,ポーラ ミュージアム アネックス,Pola Museum Annex,museum,35.6742479,139.7679885,0,不明,,,,,,,
5161860624,node,Tokyo,（株）秋華洞 Gallery Shukado,（株）秋華洞 Gallery Shukado,,,museum,35.6710329,139.7614285,0,不明,,,,,,,
5161860625,node,Tokyo,柴田悦子画廊,柴田悦子画廊,柴田悦子画廊,Chibata Etsuko Gallery,gallery,35.6750596,139.7674255,0,不明,no,,,,,,http://shibataetsuko.com/
5165879121,node,Tokyo,草間彌生美術館,,草間彌生美術館,Yayoi Kusama Museum,museum,35.7032011,139.7264837,55,対応済,yes,,yes,,Q65941212,ja:草間彌生美術館,https://yayoikusamamuseum.jp/
5172041100,node,Tokyo,方南銀座商店街,方南銀座商店街,,,attraction,35.683558,139.6584106,40,部分対応,yes,,,,,,
5199753933,node,Tokyo,関口美術館,関口美術館,,,museum,35.6595753,139.8665866,0,不明,,,,,,,
5232392027,node,Tokyo,はねかめ,はねかめ,,HANEKAME,attraction,35.6979328,139.824866,0,不明,,,,,,,
5237361821,node,Tokyo,Shinjuku Information Center,,,Shinjuku Information Center,attraction,35.6895874,139.701863,0,不明,,,,,,,
5237380313,node,Tokyo,銀座レトロギャラリー　MUSEE,銀座レトロギャラリー　MUSEE,,,gallery,35.6730917,139.7705481,0,不明,,,,,,,
5237390669,node,Tokyo,創画廊,創画廊,,,gallery,35.6708877,139.7685693,0,不明,,,,,,,
5283562900,node,Tokyo,渋谷区立松濤美術館,渋谷区立松濤美術館,,,museum,35.6586602,139.6917198,0,不明,,,,,Q11561694,ja:渋谷区立松濤美術館,
5292835775,node,Tokyo,さざれ石,さざれ石,,,attraction,35.7015606,139.7679825,0,不明,,,,,,,
5313158724,node,Tokyo,Studio Booty,Studio Booty,,,attraction,35.6887858,139.8389295,0,不明,,,,,,,
5337040199,node,Tokyo,お台場,お台場,お台場,Odaiba,attraction,35.6275347,139.7714719,0,不明,,,,,Q211861,ja:お台場,
5369137422,node,Tokyo,Reflection of a Mineral House,,,Reflection of a Mineral House,attraction,35.6863921,139.6756869,0,不明,,,,,,,
5403391605,node,Tokyo,神田古書店街,神田古書店街,神田古書店街,Kanda Book Town,attraction,35.69586,139.7586067,0,不明,,,,,Q10445002,ja:神田古書店街,
5403425184,node,Tokyo,出光美術館,出光美術館,,Idemitsu Museum of Arts,museum,35.6763721,139.7609079,40,部分対応,yes,,,,Q3076590,en:Idemitsu Museum of Arts,https://idemitsu-museum.or.jp/
5409342795,node,Tokyo,アトリエ虹,アトリエ虹,,,gallery,35.6550026,139.6316729,0,不明,,,,,,,
5412443691,node,Tokyo,46階展望スペース,46階展望スペース,,Caretta Shiodome Observation Deck 46th floor,viewpoint,35.6642722,139.762675,0,不明,,,,,,,
5425963721,node,Tokyo,"""Birdhouse"" private house",,,"""Birdhouse"" private house",attraction,35.6709548,139.6418174,0,不明,,,,,,,
5439020592,node,Tokyo,汐留SIO-SITE,汐留SIO-SITE,汐留SIO-SITE,Shiodome Sio-Site,attraction,35.6646201,139.7604893,0,不明,,,,,Q1185910,ja:汐留,
5439427932,node,Tokyo,横綱土俵入り像,横綱土俵入り像,,Yokoduna dohyouiri monument,attraction,35.6956557,139.7919432,0,不明,,,,,,,
5439434433,node,Tokyo,標準水準点,標準水準点,,Japanese Datum of Lebeling,attraction,35.6772124,139.7478515,0,不明,,,,,,,
5445799065,node,Tokyo,Gallery Hinoki,Gallery Hinoki,,,gallery,35.6952821,139.7597075,0,不明,,,,,,,
5449713526,node,Tokyo,Saint gobain,Saint gobain,,,viewpoint,35.6831197,139.7400542,0,不明,,,,,,,
5462061823,node,Tokyo,Tokyo Gate Bridge Viewpoint,,,Tokyo Gate Bridge Viewpoint,viewpoint,35.6178666,139.831387,0,不明,,,,,,,
5471047452,node,Tokyo,赤坂サカス,赤坂サカス,赤坂サカス,akasaka Sacas,attraction,35.6723363,139.7355878,0,不明,,,,,Q864638,ja:赤坂サカス,https://sacas.net/
5479183835,node,Tokyo,ULALA,ULALA,,,gallery,35.7250065,139.7609963,0,不明,,,,,,,
5495141960,node,Tokyo,金城次郎ギャラリー,金城次郎ギャラリー,,,gallery,35.6716855,139.607237,0,不明,,,,,,,
5537282825,node,Tokyo,Yoyogi Park Rockers,,,Yoyogi Park Rockers,attraction,35.6690741,139.7011219,0,不明,,,,,,,
5539721529,node,Tokyo,河津桜,河津桜,,KAWADU Sakura cherry blossom,attraction,35.6729956,139.8098145,0,不明,,,,,,,
5575697322,node,Tokyo,Big Neon Boards,,,Big Neon Boards,attraction,35.6907459,139.7015121,0,不明,,,,,,,
5580334182,node,Tokyo,富士見台,富士見台,,,viewpoint,35.6888875,139.6902041,0,不明,,,,,,,
5603040004,node,Tokyo,箕輪,箕輪,,,attraction,35.705342,139.815162,0,不明,,,,,,,
5603040005,node,Tokyo,はとバス東京営業所,はとバス東京営業所,,,attraction,35.679007,139.765747,0,不明,,,,,,,
5608306764,node,Tokyo,2549,2549,,,gallery,35.7136973,139.6690618,0,不明,,,,,,,
5608342777,node,Tokyo,meee,meee,,,gallery,35.7113918,139.6672338,0,不明,,,,,,,http://www.meee.jp/
5625568221,node,Tokyo,春花園BONSAI美術館,春花園BONSAI美術館,,Shunkaen BONSAI Museum,museum,35.702659,139.8883206,0,不明,,,,,Q29570077,en:Shunkaen Bonsai Museum,https://kunio-kobayashi.com/
5632475574,node,Tokyo,水琴窟,水琴窟,,,attraction,35.7075342,139.7687091,0,不明,,,,,,,
5640559022,node,Tokyo,YUNIKA VISION,,,YUNIKA VISION,attraction,35.6934337,139.7005679,0,不明,,,,,,,
5668194825,node,Tokyo,両国花火資料館,両国花火資料館,,Ryogoku Fireworks Museum,museum,35.6939005,139.7917584,0,不明,,,,,Q21014218,ja:両国花火資料館,
5689780701,node,Tokyo,EUKARYOTE,EUKARYOTE,,,gallery,35.6710282,139.7136497,0,不明,,,,,,,
5715209502,node,Tokyo,幽冥鐘,幽冥鐘,,,attraction,35.6988682,139.7967718,0,不明,no,,,,,,
5721701872,node,Tokyo,史跡 駒止井戸,史跡 駒止井戸,,,attraction,35.6980578,139.7938889,0,不明,no,,,,,,
5721701873,node,Tokyo,駒止石,駒止石,,,attraction,35.6980375,139.7938697,0,不明,no,,,,,,
5793910853,node,Tokyo,Ame Yocco Market,,,Ame Yocco Market,attraction,35.7089093,139.7747832,0,不明,,,,,,,
5808073053,node,Tokyo,大奥跡,大奥跡,大奥跡,Site of Ōoku,attraction,35.6873627,139.7553982,0,不明,,,,,Q1064983,ja:大奥,
5833877562,node,Tokyo,第二中里踏切,第二中里踏切,第二中里踏切,Daini Nakazato Crossing,attraction,35.7391202,139.7526088,0,不明,,,,,,,
5863065326,node,Tokyo,Gundam Statue ガンダム立像,Gundam Statue ガンダム立像,,,attraction,35.7250397,139.6036625,0,不明,,,,,,,
5863083085,node,Tokyo,Gundam Statue ガンダム立像,Gundam Statue ガンダム立像,,,attraction,35.7250269,139.6035718,0,不明,,,,,,,
5864889885,node,Tokyo,La vita,,,La vita,attraction,35.6107546,139.6681519,0,不明,,,,,,,
5872601797,node,Tokyo,南天子画廊,南天子画廊,,Nantenshi Gallery,gallery,35.6753673,139.7701835,0,不明,,,,,,,https://nantenshi.com/
5894435886,node,Tokyo,Tokyo Toy Museum,,,Tokyo Toy Museum,museum,35.6897793,139.7179766,0,不明,,,,,Q11524018,ja:東京おもちゃ美術館,http://goodtoy.org
5898813824,node,Tokyo,吉村昭記念文学館,吉村昭記念文学館,吉村昭記念文学館,,museum,35.7393522,139.7838205,0,不明,,,,,Q38277897,ja:吉村昭記念文学館,
5911509487,node,Tokyo,刀剣博物館,刀剣博物館,,Japanese Sword Museum,museum,35.6988183,139.7937142,0,不明,,,,,Q3329874,ja:刀剣博物館,https://www.touken.or.jp/museum/
5911510186,node,Tokyo,東京バーチャルサーキット,東京バーチャルサーキット,,TOKYO VIRTUAL CIRCUIT,attraction,35.669556,139.7370353,0,不明,,,,,,,
5920275585,node,Tokyo,バードサンクチュアリ,バードサンクチュアリ,,Bird Sanctuary,attraction,35.6711253,139.6982773,0,不明,,,,,,,
5940529085,node,Tokyo,Maricar,,,Maricar,attraction,35.620969,139.7414976,0,不明,,,,,,,
5964354008,node,Tokyo,絵空箱,絵空箱,,,gallery,35.7087451,139.7301912,0,不明,,,,,,,
5966262803,node,Tokyo,ファーブル昆虫館 「虫の詩人の館」,ファーブル昆虫館 「虫の詩人の館」,,,museum,35.7297745,139.7589167,0,不明,,,,,,,
5971603396,node,Tokyo,大山,大山,,Ohyama,viewpoint,35.6545322,139.7582173,0,不明,,,,,,,
5981208786,node,Tokyo,Amazake Yokocho,Amazake Yokocho,,,attraction,35.6838236,139.7823296,0,不明,,,,,,,
6004734778,node,Tokyo,表参道画廊,表参道画廊,,Galerie Omotesando,gallery,35.6687097,139.7102822,0,不明,,,,,,,
6013142728,node,Tokyo,木材・合板博物館,木材・合板博物館,,Wood and plywood museum,museum,35.6457328,139.8317982,0,不明,,,,,Q11518627,ja:木材・合板博物館,
6018196685,node,Tokyo,池袋防災館,池袋防災館,,Life safety learning center,museum,35.7280356,139.706924,0,不明,,,,,,,
6026372096,node,Tokyo,第一三共くすりミュージアム,第一三共くすりミュージアム,,Daiichi Sankyo Kusuri Museum,museum,35.6884593,139.7756693,0,不明,,,,,Q17224188,ja:Daiichi Sankyo くすりミュージアム,
6033643885,node,Tokyo,国立近現代建築資料館,国立近現代建築資料館,,National Archives of Modern Architecture,museum,35.7096507,139.7666399,0,不明,,,,,Q28312009,ja:国立近現代建築資料館,
6048351385,node,Tokyo,国立スポーツ科学センターフットサルコート,国立スポーツ科学センターフットサルコート,,JISS Futsal Court,attraction,35.7678756,139.707255,0,不明,,,,,,,
6056394285,node,Tokyo,建設技術歴史展示室,建設技術歴史展示室,,,museum,35.6628604,139.7979043,0,不明,,,,,,,
6089493105,node,Tokyo,Galerie Adekat,Galerie Adekat,,,gallery,35.7103716,139.741987,0,不明,,,,,,,
6091770887,node,Tokyo,Gaiemmae Sta.,Gaiemmae Sta.,,,viewpoint,35.6754032,139.7124667,0,不明,,,,,,,
6121573485,node,Tokyo,Taito Station,,,Taito Station,attraction,35.7126418,139.7939006,0,不明,,,,,,,
6127216093,node,Tokyo,Sumida River Walk,,,Sumida River Walk,viewpoint,35.6803769,139.7910809,0,不明,,,,,,,
6127216094,node,Tokyo,Basho Hermitage Sites Outlook Garden,,,Basho Hermitage Sites Outlook Garden,viewpoint,35.6837325,139.7939899,0,不明,no,,,,,,
6127216096,node,Tokyo,Stairs to Street Level,,,Stairs to Street Level,viewpoint,35.6906893,139.7903451,0,不明,,,,,,,
6127216098,node,Tokyo,Hinokicho Park (Tokyo MidTown Main Winter Illumination),,,Hinokicho Park (Tokyo MidTown Main Winter Illumination),attraction,35.6665798,139.7315986,40,部分対応,yes,,,,,,
6127216099,node,Tokyo,Yebisu Garden Place Winter Illumination,,,Yebisu Garden Place Winter Illumination,attraction,35.6427745,139.713476,0,不明,,,,,,,
6127216100,node,Tokyo,Omotesando Dori Winter Illumination,,,Omotesando Dori Winter Illumination,attraction,35.6673218,139.7080856,0,不明,,,,,,,
6127216101,node,Tokyo,Chuo Dori,,,Chuo Dori,attraction,35.6806608,139.7725393,0,不明,,,,,,,
6127216103,node,Tokyo,Tōho Studio Godzilla Painting,,,Tōho Studio Godzilla Painting,attraction,35.634059,139.6042421,0,不明,,,,,,,
6127216110,node,Tokyo,Pedestrian Bridge,,,Pedestrian Bridge,viewpoint,35.752818,139.7382054,0,不明,,,,,,,
6127216118,node,Tokyo,Hibiya Subway Exit A9-2,,,Hibiya Subway Exit A9-2,attraction,35.6745536,139.7596546,0,不明,,,,,,,
6127216119,node,Tokyo,Ginza Chuo Dori Winter Illumination,,,Ginza Chuo Dori Winter Illumination,attraction,35.6791993,139.7716073,40,部分対応,yes,,,,,,
6127216120,node,Tokyo,Yamamoto Bridge (North end of Meguro River Winter Illumination),,,Yamamoto Bridge (North end of Meguro River Winter Illumination),viewpoint,35.6236614,139.7265977,0,不明,,,,,,,
6127216121,node,Tokyo,Irukibashi Park,,,Irukibashi Park,attraction,35.6185668,139.7328053,0,不明,,,,,,,
6127218288,node,Tokyo,巣鴨地蔵通り商店街,巣鴨地蔵通り商店街,,Sugamo Jizo Dori Shopping Street,attraction,35.7387979,139.7306169,0,不明,,,,,,,
6127218289,node,Tokyo,Sugamo Jizo Dori Shopping Street,,,Sugamo Jizo Dori Shopping Street,attraction,35.7367328,139.733417,0,不明,,,,,,,
6127218291,node,Tokyo,Godzilla Store,,,Godzilla Store,attraction,35.69017,139.7060551,0,不明,,,,,,,
6127218488,node,Tokyo,Shiodome City Center Winter Illumination,,,Shiodome City Center Winter Illumination,attraction,35.6653727,139.7611267,0,不明,,,,,,,
6127218489,node,Tokyo,Sumida River Walk,,,Sumida River Walk,viewpoint,35.6775433,139.7889714,0,不明,,,,,,,
6127218490,node,Tokyo,Sumida River Walk,,,Sumida River Walk,viewpoint,35.6876584,139.7929387,40,部分対応,yes,,,,,,
6127218492,node,Tokyo,Shinjuku Southern Terrace Winter Illumination,,,Shinjuku Southern Terrace Winter Illumination,attraction,35.6868199,139.7004528,0,不明,,,,,,,
6127218493,node,Tokyo,Shibuya Blue Cave Winter Illumination,,,Shibuya Blue Cave Winter Illumination,attraction,35.6660655,139.6982005,0,不明,,,,,,,
6127218494,node,Tokyo,Tokyo Illumia Winter Illumination,,,Tokyo Illumia Winter Illumination,attraction,35.6810783,139.7718197,0,不明,,,,,,,
6127218495,node,Tokyo,Meguro River Winter Illumination,,,Meguro River Winter Illumination,attraction,35.6242123,139.7259251,0,不明,,,,,,,
6127218496,node,Tokyo,South end of Ginza Illumination,,,South end of Ginza Illumination,attraction,35.6667226,139.7605136,0,不明,,,,,,,
6127218501,node,Tokyo,Pedestrian Bridge,,,Pedestrian Bridge,viewpoint,35.7535063,139.7382039,0,不明,,,,,,,
6127218504,node,Tokyo,Memorial Peace Flame,,,Memorial Peace Flame,attraction,35.655255,139.7493634,40,部分対応,yes,,,,,,
6127218507,node,Tokyo,Iruki Bridge (South end of Meguro River Winter Illumination),,,Iruki Bridge (South end of Meguro River Winter Illumination),viewpoint,35.6181055,139.7341976,0,不明,,,,,,,
6127220885,node,Tokyo,Sumida River Walk,,,Sumida River Walk,viewpoint,35.6831807,139.7935518,0,不明,,,,,,,
6141493996,node,Tokyo,Laser Trap Harajuku,Laser Trap Harajuku,,,attraction,35.6716343,139.7032967,0,不明,,,,,,,
6163717790,node,Tokyo,Ningyōchō Dori,,,Ningyōchō Dori,attraction,35.6877504,139.7810458,0,不明,,,,,,,
6163717793,node,Tokyo,Bleu Curaçao France,,,Bleu Curaçao France,attraction,35.6595303,139.6678152,0,不明,,,,,,,
6163717796,node,Tokyo,Shimokitazawa Gate,,,Shimokitazawa Gate,attraction,35.6622042,139.6681299,0,不明,,,,,,,
6163717799,node,Tokyo,Pig Design,,,Pig Design,attraction,35.6629106,139.6674055,0,不明,,,,,,,
6163717906,node,Tokyo,Antique Life,,,Antique Life,attraction,35.6631308,139.668208,0,不明,,,,,,,
6173853327,node,Tokyo,フォートレス・エクスプロレーション,フォートレス・エクスプロレーション Fortress Explorations,フォートレス・エクスプロレーション,Fortress Explorations,museum,35.6257698,139.885185,0,不明,,,,,Q11332978,en:Fortress Explorations,https://www.tokyodisneyresort.jp/en/tds/attraction/detail/245/
6175539711,node,Tokyo,スピニング岩,スピニング岩,,,attraction,35.6315883,139.8842666,0,不明,,,,,,,
6199655893,node,Tokyo,奉献酒樽,奉献酒樽,,Barrels of Sake Wrapped in Straw,attraction,35.6736842,139.7019092,0,不明,,,,,,,
6222818680,node,Tokyo,渋谷駅 A0,渋谷駅 A0,,Exit A0,attraction,35.6593672,139.6985057,0,不明,no,,,,,,
6256032285,node,Tokyo,TenQ,,,TenQ,museum,35.7034876,139.7517679,0,不明,no,,,,,,
6261728292,node,Tokyo,ギャラリー心,ギャラリー心,,Gallery Shin,museum,35.7142739,139.7848829,0,不明,,,,,,,
6266973577,node,Tokyo,江戸歴史散歩コーナー,江戸歴史散歩コーナー,江戸歴史散歩コーナー,Edo History Walking Corner,museum,35.6930474,139.7365541,0,不明,,,,,,,
6281985231,node,Tokyo,LOVEサイン、自由の女神、レインボーブリッジの展望台,,LOVEサイン、自由の女神、レインボーブリッジの展望台,"LOVE sign, Statue of Liberty, and Rainbow Bridge view",viewpoint,35.6274004,139.7722442,40,部分対応,yes,,,この人気の写真スポットは、特に夜に魅力的なレインボーブリッジと自由の女神の素晴らしい景色を提供します。カップルや訪問者が思い出に残る瞬間を捉えるための魅力的な場所です。,,,
6291685287,node,Tokyo,チームラボ プラネッツ,チームラボ プラネッツ,チームラボ プラネッツ,teamLab Planets,museum,35.64938,139.789728,0,不明,no,,,,Q97613610,en:TeamLab Planets TOKYO DMM.com,https://planets.teamlab.art/tokyo/
6309003795,node,Tokyo,Cherry Blossom Viewing,,,Cherry Blossom Viewing,attraction,35.6338144,139.7105706,0,不明,,,,,,,
6309003796,node,Tokyo,Cherry Blossom Viewing,,,Cherry Blossom Viewing,attraction,35.6922741,139.7474966,0,不明,,,,,,,
6319618885,node,Tokyo,Tokyo International Forum,,,Tokyo International Forum,attraction,35.676686,139.7644506,0,不明,,,,,,,
6320388253,node,Tokyo,川崎市制記念多摩川花火大会,川崎市制記念多摩川花火大会,,,attraction,35.6049084,139.6307411,0,不明,,,,,,,
6334952048,node,Tokyo,富士見台,富士見台,富士見台,Fujimi-dai,viewpoint,35.6083354,139.6321512,0,不明,,,,,,,
6336545985,node,Tokyo,Boutique de baguettes artisanales,Boutique de baguettes artisanales,,,attraction,35.7173548,139.814323,0,不明,,,,,,,
6340053385,node,Tokyo,Harajuku Station,Harajuku Station,,,attraction,35.6709419,139.7023936,0,不明,,,,,,,
6342605089,node,Tokyo,仙台堀川公園 西端,仙台堀川公園 西端,,Sendaiborigawa Park West End,attraction,35.6761439,139.8124737,0,不明,,,,,,,
6345031987,node,Tokyo,Cat cafe Nyankoto,Cat cafe Nyankoto,,,attraction,35.7128009,139.7065242,0,不明,,,,,,,
6346639685,node,Tokyo,Ginza Crossing,Ginza Crossing,,,attraction,35.6712197,139.7650359,0,不明,,,,,,,
6346685086,node,Tokyo,Silk Road cosmetic Ueno,Silk Road cosmetic Ueno,,,attraction,35.7081654,139.7746873,0,不明,,,,,,,
6348359889,node,Tokyo,おろちの松,おろちの松,,,viewpoint,35.6386609,139.7174839,0,不明,,,,,,,
6350139786,node,Tokyo,Kitchen Street,Kitchen Street,,,attraction,35.6827329,139.7687319,0,不明,,,,,,,
6351835586,node,Tokyo,勝鬨橋,勝鬨橋,,Kachidoki Bridge,attraction,35.662745,139.7744236,0,不明,,,,,,,
6352638585,node,Tokyo,Sunamachi Ginza Shopping Street,Sunamachi Ginza Shopping Street,,,attraction,35.679295,139.8277181,0,不明,,,,,,,
6358083142,node,Tokyo,ひらい圓藏亭,ひらい圓藏亭,,,museum,35.7030845,139.8439333,0,不明,,,,,,,https://www.city.edogawa.tokyo.jp/e026/sports/bunka/bunka/hirai_enzotei.html
6380694945,node,Tokyo,都電6080号,都電6080号,,Toden 6080,attraction,35.7503675,139.7387432,0,不明,,,,,,,https://www.asukayama.jp/stroll/st-25.html
6380696689,node,Tokyo,蒸気機関車D51 853,蒸気機関車D51 853,,Steam Locomotive D51 853,attraction,35.7501111,139.7388469,0,不明,,,,,,,https://www.asukayama.jp/stroll/st-26.html
6393856485,node,Tokyo,Sakura viewpoint,,,Sakura viewpoint,viewpoint,35.690771,139.7474966,0,不明,,,,,,,
6424427125,node,Tokyo,たもん,たもん,,,gallery,35.7035531,139.617892,0,不明,,,,,,,
6428180064,node,Tokyo,Sprout Curation,Sprout Curation,,,gallery,35.7062938,139.7376555,0,不明,,,,,,,
6428180079,node,Tokyo,Maki Fine Art,Maki Fine Art,,,gallery,35.7062715,139.737649,40,部分対応,yes,,,,,,
6440157288,node,Tokyo,Ozu Washi,,,Ozu Washi,museum,35.6888018,139.7763151,0,不明,,,,,,,
6477665285,node,Tokyo,乙女ロード,,乙女ロード,Otome Road,attraction,35.7307084,139.7183194,0,不明,,,,,,,
6482405758,node,Tokyo,PIGMENT,PIGMENT,,,attraction,35.6212911,139.7495393,40,部分対応,yes,,,,,,
6490388463,node,Tokyo,つまみかんざし博物館,つまみかんざし博物館,,Tsumami Kanzashi Museum,museum,35.7102725,139.7020407,0,不明,,,,,,,https://kanzashi.org
6512749192,node,Tokyo,Cat cafe Nyankoto,Cat cafe Nyankoto,,,attraction,35.7128238,139.7065338,0,不明,,,,,,,
6534087850,node,Tokyo,豊島区トキワ荘通りお休み処,豊島区トキワ荘通りお休み処,,Toyoshimaku Tokiwasō-dōri oyasumidokoro,museum,35.723334,139.6889303,0,不明,,,,,,,
6589553987,node,Tokyo,サムライミュージアム,サムライミュージアム,,Samurai Museum,museum,35.6955176,139.7035629,0,不明,,,,,Q116917907,,https://samuraimuseum.jp
6618323185,node,Tokyo,奉献葡萄酒樽,奉献葡萄酒樽,,Barrels of French Bourgogne wine,attraction,35.6736541,139.7017042,0,不明,,,,,,,
6618789785,node,Tokyo,Bonsai Trees,,,Bonsai Trees,attraction,35.6383231,139.7290918,0,不明,,,,,,,
6627388142,node,Tokyo,六町ミュージアム・フローラ,六町ミュージアム・フローラ,六町ミュージアム・フローラ,ROKUCHO MUSEUM FLORA,museum,35.7832234,139.8200753,0,不明,,,,,,,
6632188885,node,Tokyo,Place M - Red Photo Gallery,,,Place M - Red Photo Gallery,attraction,35.6877509,139.7126698,0,不明,,,,,,,https://placem.com/
6650880985,node,Tokyo,Bekkō (Turtle Shell Crafts) Museum,,,Bekkō (Turtle Shell Crafts) Museum,museum,35.7006673,139.7956878,0,不明,,,,,,,
6650880986,node,Tokyo,NTT Docomo History Square,,,NTT Docomo History Square,museum,35.6980982,139.7957058,0,不明,,,,,,,
6650881085,node,Tokyo,Japan Stationary Museum,,,Japan Stationary Museum,museum,35.6967717,139.788832,0,不明,,,,,,,
6652840867,node,Tokyo,映画「天気の子」ロケ地,映画「天気の子」ロケ地,,,attraction,35.7363781,139.76244,0,不明,,,,,,,
6774146087,node,Tokyo,フナボリゴルフ,フナボリゴルフ,,,attraction,35.6858388,139.8620153,0,不明,,,,,,,
6815186286,node,Tokyo,Tokyo kart,,,Tokyo kart,attraction,35.7082468,139.7993574,0,不明,,,,,,,
6839317085,node,Tokyo,Tōkyō Station View,,,Tōkyō Station View,viewpoint,35.679769,139.7653003,0,不明,,,,,,,
6854592486,node,Tokyo,Torii Gates,,,Torii Gates,viewpoint,35.7199191,139.7603382,0,不明,,,,,,,
6861499285,node,Tokyo,Harajuku Street,,,Harajuku Street,attraction,35.6710162,139.7079177,0,不明,,,,,,,
6899768285,node,Tokyo,SkyTree sunset viewpoint,,,SkyTree sunset viewpoint,viewpoint,35.7064799,139.8229511,0,不明,,,,,,,
6924530088,node,Tokyo,Izakaya Area,,,Izakaya Area,attraction,35.6974183,139.7854106,0,不明,,,,,,,
6933372285,node,Tokyo,Trainspotting,,,Trainspotting,viewpoint,35.7123748,139.7748368,0,不明,,,,,,,
6952876785,node,Tokyo,渋谷スカイ,Shibuya Sky,渋谷スカイ,Shibuya Sky,viewpoint,35.6582857,139.7022617,40,部分対応,yes,,,,Q116281743,ja:SHIBUYA SKY,https://www.shibuya-scramble-square.com/sky/
6981927885,node,Tokyo,Mullion Musical Clock,,,Mullion Musical Clock,attraction,35.6733202,139.7626088,0,不明,,,,,,,
6982004585,node,Tokyo,rue commerçante,,,rue commerçante,attraction,35.7025022,139.6480076,0,不明,,,,,,,
7005259585,node,Tokyo,白鳩鳩舎,白鳩鳩舎,,Pigeon house,viewpoint,35.6944303,139.7440516,0,不明,,,,,,,
7007531447,node,Tokyo,NHK放送博物館,NHK放送博物館,NHK放送博物館,NHK Museum of Broadcasting,museum,35.6637251,139.7482596,0,不明,,,,,Q11235312,ja:NHK放送博物館,http://www.nhk.or.jp/museum/
7021226324,node,Tokyo,Unko Museum Tokyo,,,Unko Museum Tokyo,museum,35.6254933,139.776392,0,不明,,,,,,,https://unkomuseum.com/tokyo/
7095184393,node,Tokyo,A＊ka. アーカ,A＊ka. アーカ,,,gallery,35.7524428,139.7160352,0,不明,,,,,,,
7095184401,node,Tokyo,en∞juku,en∞juku,,,gallery,35.750354,139.7128394,0,不明,,,,,,,
7106414685,node,Tokyo,VR忍者道場,VR忍者道場,,,attraction,35.6918562,139.7682069,0,不明,,,,,,,
7124678587,node,Tokyo,Mita Arts Gallery,,,Mita Arts Gallery,gallery,35.6961627,139.7583926,0,不明,,,,,,,http://en.mita-arts.com
